FIPS,State,County,Premature_Death_Total,Poor_or_Fair_Health,Adult_Smoking,Adult_Obesity,Uninsured,Primary_Care_Physician,Some_College,Unemployment,Children_in_Poverty,Air_Pollution_PM,Severe_Housing_Problems,Premature_Death_AIAN,Premature_Death_Asian,Premature_Death_Black,Premature_Death_Hispanic,Premature_Death_White,Premature_Death_NHOPI
46,SD,Charles Mix County,16778.873171,0.175,0.201,0.385,0.1553680535,0.0003274037,0.6242105263,0.0219724067,0.261,5.8,0.1435810811,40595.411192,Not Available,Not Available,Not Available,6864.3212793,Not Available
46,SD,Clark County,4614.1210553,0.143,0.166,0.38,0.0940778342,,0.5402439024,0.0203888099,0.137,5.8,0.1263537906,Not Available,Not Available,Not Available,Not Available,4974.8946526,Not Available
46,SD,Clay County,7573.4519246,0.155,0.183,0.399,0.1009972801,0.0004620462,0.7548324742,0.0206962719,0.146,6.3,0.2067669173,Not Available,Not Available,Not Available,Not Available,6671.1732089,Not Available
46,SD,Codington County,6602.3970518,0.149,0.174,0.398,0.1043970396,0.0009498012,0.6361831845,0.0180648354,0.118,6.7,0.1408274133,35743.889611,Not Available,Not Available,Not Available,5941.4764385,Not Available
46,SD,Corson County,37698.489088,0.266,0.276,0.462,0.1029876977,,0.4315403423,0.0303265941,0.404,5.2,0.1682242991,56196.455904,Not Available,Not Available,Not Available,Not Available,Not Available
46,SD,Custer County,5543.4342375,0.123,0.146,0.375,0.1300867245,0.00046463,0.6352201258,0.0251646284,0.133,3.3,0.1462068966,Not Available,Not Available,Not Available,Not Available,6165.5420434,Not Available
46,SD,Davison County,7038.5709428,0.159,0.187,0.369,0.1101722041,0.00080491,0.6326701571,0.0172118591,0.117,5.7,0.1084266352,Not Available,Not Available,Not Available,Not Available,6302.8554475,Not Available
46,SD,Day County,6775.6907501,0.152,0.181,0.378,0.125351034,0.0003694126,0.6556169429,0.0270778488,0.167,5.9,0.0867678959,Not Available,Not Available,Not Available,Not Available,6456.7215616,Not Available
46,SD,Deuel County,7408.115889,0.146,0.163,0.349,0.0959310959,0.0002340824,0.718171926,0.0275743214,0.088,5.6,0.0640668524,Not Available,Not Available,Not Available,Not Available,6665.0294573,Not Available
46,SD,Dewey County,41916.305537,0.264,0.266,0.408,0.1761348898,0.0001906214,0.4571657326,0.0566202091,0.293,4.9,0.1848484848,56229.751357,Not Available,Not Available,Not Available,Not Available,Not Available
46,SD,Douglas County,3317.8496407,0.146,0.171,0.362,0.1280693308,0.0003544842,0.6637781629,0.0194369973,0.113,5.5,0.1100917431,Not Available,Not Available,Not Available,Not Available,3468.7924322,Not Available
46,SD,Edmunds County,6205.6388534,0.139,0.172,0.356,0.0950545922,0.0004959088,0.7238636364,0.02039801,0.118,5.6,0.0906040268,Not Available,Not Available,Not Available,Not Available,6375.9455095,Not Available
46,SD,Fall River County,12518.752937,0.162,0.189,0.365,0.1278648975,0.0006942516,0.6605809129,0.0256410256,0.2,4.3,0.1666666667,38885.172341,Not Available,Not Available,Not Available,11337.946041,Not Available
46,SD,Faulk County,5578.5738465,0.158,0.192,0.372,0.1066838046,0.0004679457,0.6744730679,0.0181983621,0.156,5.2,0.077124183,Not Available,Not Available,Not Available,Not Available,5721.9939073,Not Available
46,SD,Grant County,5749.136859,0.128,0.15,0.331,0.1040812689,0.0007979785,0.7366730893,0.0244504262,0.116,5.9,0.1118421053,Not Available,Not Available,Not Available,Not Available,5270.4123581,Not Available
46,SD,Gregory County,13035.215475,0.172,0.196,0.368,0.1513682023,0.0010057833,0.600536193,0.0188590288,0.174,5.3,0.089456869,Not Available,Not Available,Not Available,Not Available,10293.313252,Not Available
46,SD,Haakon County,5004.1921261,0.147,0.177,0.359,0.1036539896,0.0010899183,0.5681818182,0.0175763182,0.128,4.7,0.0408450704,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
46,SD,Hamlin County,6695.3027526,0.125,0.159,0.342,0.117941122,0.0001598721,0.5751960086,0.0176295091,0.075,5.9,0.0793269231,Not Available,Not Available,Not Available,Not Available,6982.2575605,Not Available
46,SD,Hand County,6478.7124507,0.126,0.155,0.345,0.1026191498,0.0006462036,0.8003144654,0.0159253158,0.093,5.2,0.0992647059,Not Available,Not Available,Not Available,Not Available,6719.2335635,Not Available
46,SD,Hanson County,4906.3335386,0.127,0.159,0.331,0.0880935994,,0.6908150065,0.0223214286,0.111,5.7,0.0821917808,Not Available,Not Available,Not Available,Not Available,5147.5834371,Not Available
46,SD,Harding County,,0.111,0.129,0.337,0.1129343629,0.0,0.8841201717,0.0192572215,0.136,4.9,0.0470588235,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
46,SD,Hughes County,10072.169431,0.117,0.133,0.348,0.075960613,0.0007912287,0.6761177754,0.0155642023,0.108,4.0,0.108811749,25323.785843,Not Available,Not Available,Not Available,7537.070786,Not Available
46,SD,Hutchinson County,6739.7026574,0.14,0.174,0.341,0.0910369069,0.001214411,0.7392156863,0.0206690237,0.137,5.9,0.0945017182,Not Available,Not Available,Not Available,Not Available,6359.9044802,Not Available
46,SD,Hyde County,,0.138,0.168,0.352,0.0872560276,0.0,0.8707224335,0.0183206107,0.132,4.9,0.0545454545,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
46,SD,Jackson County,24380.060002,0.248,0.269,0.397,0.1617987946,,0.3993948563,0.0324881141,0.36,4.2,0.1944444444,39761.994186,Not Available,Not Available,Not Available,10596.208639,Not Available
46,SD,Jerauld County,,0.143,0.175,0.366,0.0879310345,0.0,0.6221719457,0.016722408,0.172,5.3,0.100591716,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
46,SD,Jones County,,0.119,0.138,0.355,0.0897832817,0.0,0.6078431373,0.0248565966,0.235,4.6,0.05,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
46,SD,Kingsbury County,4944.6573687,0.133,0.158,0.342,0.0997284621,0.000385208,0.5976058932,0.0188679245,0.12,5.7,0.1130653266,Not Available,Not Available,Not Available,Not Available,4902.9301464,Not Available
46,SD,Lake County,6000.0318115,0.114,0.152,0.358,0.095109742,0.0006451018,0.7105704698,0.0189995547,0.089,5.6,0.1038961039,Not Available,Not Available,Not Available,Not Available,6169.4556858,Not Available
46,SD,Lawrence County,6602.7123684,0.132,0.158,0.35,0.1116983791,0.0009554749,0.7228123419,0.0186241495,0.114,5.3,0.1269126913,Not Available,Not Available,Not Available,Not Available,6295.6089187,Not Available
46,SD,Lincoln County,4503.1062697,0.098,0.101,0.326,0.0656513382,0.0013260645,0.795960202,0.0160615256,0.038,6.5,0.0813106796,Not Available,Not Available,Not Available,Not Available,4613.6775347,Not Available
46,SD,Lyman County,20853.542079,0.212,0.236,0.399,0.1415896488,,0.576372315,0.0280701754,0.26,4.9,0.1481481481,44323.901774,Not Available,Not Available,Not Available,5376.8707641,Not Available
46,SD,McCook County,6584.2810145,0.129,0.157,0.347,0.1101839966,0.0001755926,0.7476923077,0.0170239596,0.093,5.8,0.0689655172,Not Available,Not Available,Not Available,Not Available,6464.7187954,Not Available
46,SD,McPherson County,4352.5853915,0.138,0.152,0.378,0.0802171291,0.0004132231,0.6442307692,0.0243161094,0.19,5.4,0.0574712644,Not Available,Not Available,Not Available,Not Available,4524.5057108,Not Available
46,SD,Marshall County,5653.573337,0.129,0.147,0.329,0.1047246464,0.000232342,0.6487119438,0.0253623188,0.141,5.7,0.0701754386,Not Available,Not Available,Not Available,Not Available,4333.6883508,Not Available
46,SD,Meade County,7283.0260039,0.121,0.145,0.333,0.0856956928,0.0005965598,0.7358401324,0.0205240473,0.085,5.9,0.0685791125,28325.546714,Not Available,Not Available,Not Available,6600.4534565,Not Available
46,SD,Mellette County,32895.472314,0.26,0.275,0.428,0.1438848921,0.0,0.3802197802,0.0317040951,0.33,4.6,0.1709401709,59625.232123,Not Available,Not Available,Not Available,Not Available,Not Available
46,SD,Miner County,6717.1378668,0.137,0.175,0.363,0.106103822,0.0004321521,0.6909547739,0.0171875,0.104,5.5,0.1098901099,Not Available,Not Available,Not Available,Not Available,6564.9756576,Not Available
46,SD,Minnehaha County,7471.5078929,0.113,0.115,0.339,0.0922923132,0.001021609,0.7203891781,0.0182569958,0.103,6.3,0.1116025641,32231.488466,4517.7470862,10037.536088,6211.7492752,6698.2682318,Not Available
46,SD,Moody County,9921.101535,0.135,0.168,0.328,0.1177904143,0.0004750594,0.6837916064,0.0201622818,0.111,5.6,0.1272727273,51066.309879,Not Available,Not Available,Not Available,3335.4642566,Not Available
46,SD,Oglala Lakota County,40417.283428,0.35,0.377,0.439,0.1369936034,0.0003680259,0.2907110092,0.0584469802,0.407,,0.5086705202,44496.498119,Not Available,Not Available,Not Available,Not Available,Not Available
46,SD,Pennington County,10606.090922,0.144,0.166,0.346,0.1075462042,0.0011358961,0.7091092461,0.0190537892,0.163,6.8,0.119191001,42530.183877,Not Available,Not Available,7168.4562428,7524.9256609,Not Available
46,SD,Perkins County,6533.9459345,0.113,0.134,0.335,0.116838488,0.0003547357,0.6931464174,0.0202797203,0.183,4.8,0.1015625,Not Available,Not Available,Not Available,Not Available,6488.9794758,Not Available
46,SD,Potter County,4643.2980376,0.129,0.154,0.341,0.083143508,0.0004040404,0.6743295019,0.0236071766,0.11,4.9,0.0516431925,Not Available,Not Available,Not Available,Not Available,4979.3151183,Not Available
46,SD,Roberts County,15877.906181,0.197,0.218,0.428,0.148199446,0.0002951884,0.6247075339,0.0305971724,0.199,6.0,0.1164383562,32400.657333,Not Available,Not Available,Not Available,4264.6399195,Not Available
46,SD,Sanborn County,7199.8970473,0.136,0.15,0.35,0.1082666667,,0.5916230366,0.018018018,0.133,5.5,0.0782122905,Not Available,Not Available,Not Available,Not Available,7205.0292633,Not Available
46,SD,Spink County,8812.6440381,0.138,0.168,0.368,0.1099576271,0.0004785452,0.6259204713,0.0219123506,0.126,5.7,0.0894308943,Not Available,Not Available,Not Available,Not Available,9500.7739918,Not Available
46,SD,Stanley County,10948.556154,0.125,0.164,0.337,0.1025641026,0.0009894459,0.5924895688,0.0179028133,0.094,4.6,0.048,Not Available,Not Available,Not Available,Not Available,10520.262778,Not Available
46,SD,Sully County,8861.2137641,0.132,0.17,0.374,0.0651162791,0.0,0.6956521739,0.0157004831,0.074,4.7,0.075862069,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
46,SD,Todd County,34849.512925,0.332,0.338,0.443,0.1314532975,0.000215378,0.415649979,0.0336189848,0.379,4.9,0.234439834,39465.346265,Not Available,Not Available,Not Available,Not Available,Not Available
46,SD,Tripp County,13289.576266,0.19,0.229,0.412,0.1616513305,0.0008978273,0.53858393,0.0162284972,0.214,4.9,0.1071428571,43001.460647,Not Available,Not Available,Not Available,9370.8794138,Not Available
46,SD,Turner County,6882.5721153,0.135,0.164,0.342,0.0968813168,,0.6373307544,0.0186027284,0.083,6.1,0.0793650794,Not Available,Not Available,Not Available,Not Available,6721.3571567,Not Available
46,SD,Union County,4782.8899681,0.12,0.134,0.326,0.0741436624,0.0004741584,0.7528534824,0.0213156085,0.056,6.1,0.0935672515,Not Available,Not Available,Not Available,Not Available,5067.1137381,Not Available
46,SD,Walworth County,9035.1681939,0.152,0.172,0.348,0.122875817,0.0011432927,0.6981412639,0.0318072289,0.188,5.2,0.1017316017,31053.131185,Not Available,Not Available,Not Available,5578.0595364,Not Available
46,SD,Yankton County,6346.2922975,0.127,0.155,0.353,0.1006632623,0.0010301756,0.6563411079,0.0175409148,0.122,6.1,0.084930088,Not Available,Not Available,Not Available,Not Available,5905.8582794,Not Available
46,SD,Ziebach County,25117.899183,0.282,0.308,0.449,0.1186252772,,0.4074702886,0.0436590437,0.557,4.8,0.2101449275,34250.457873,Not Available,Not Available,Not Available,Not Available,Not Available
47,TN,Tennessee,11635.779147,0.192,0.192,0.391,0.1107915145,0.0006958922,0.6335912561,0.0330428757,0.189,7.0,0.1328059622,5254.3335119,3737.727364,16799.487643,7556.4967685,11000.732198,13015.210785
47,TN,Anderson County,12679.04963,0.183,0.173,0.383,0.1077367464,0.0005027328,0.6408662315,0.0323496346,0.182,7.7,0.1218724778,Not Available,Not Available,14864.084919,Not Available,12910.530358,Not Available
47,TN,Bedford County,11720.447227,0.222,0.22,0.413,0.1291262136,0.000293433,0.4764318297,0.0330465031,0.19,7.1,0.1348785256,Not Available,Not Available,15376.986347,7216.6725738,12164.625142,Not Available
47,TN,Benton County,14780.679031,0.225,0.241,0.398,0.1312786339,0.0002520161,0.4815049004,0.0412675018,0.273,6.8,0.1036866359,Not Available,Not Available,Not Available,Not Available,14798.613494,Not Available
47,TN,Bledsoe County,9901.5577358,0.267,0.261,0.428,0.1610963929,0.0001312853,0.2389168464,0.0534197586,0.281,7.0,0.1316326531,Not Available,Not Available,Not Available,Not Available,10628.78645,Not Available
47,TN,Blount County,10637.426375,0.18,0.181,0.334,0.1125633916,0.0006831147,0.5776493373,0.0300847458,0.131,6.6,0.1060475781,Not Available,Not Available,10189.111352,4816.8643906,11161.732646,Not Available
47,TN,Bradley County,10765.474019,0.197,0.178,0.392,0.1122951554,0.0004811096,0.611391387,0.0351435792,0.193,7.9,0.1283272283,Not Available,Not Available,13922.272782,6645.7098186,11004.750014,Not Available
47,TN,Campbell County,18368.955146,0.235,0.232,0.392,0.1214802896,0.0003537319,0.4348015226,0.0414624454,0.257,7.4,0.1273420133,Not Available,Not Available,Not Available,Not Available,18635.157758,Not Available
47,TN,Cannon County,15228.053213,0.222,0.225,0.362,0.126855153,0.0002061431,0.520716386,0.0293528064,0.218,6.9,0.1128747795,Not Available,Not Available,Not Available,Not Available,15801.008949,Not Available
47,TN,Carroll County,14102.22106,0.245,0.253,0.406,0.0951085704,0.0003517164,0.5586443854,0.0409689758,0.219,7.0,0.0973612375,Not Available,Not Available,22319.89728,Not Available,13799.190793,Not Available
47,TN,Carter County,12615.571125,0.236,0.231,0.413,0.1341873311,0.0003028468,0.5801503531,0.0367079146,0.23,6.2,0.1006583139,Not Available,Not Available,Not Available,Not Available,13092.992611,Not Available
47,TN,Cheatham County,12436.708221,0.172,0.179,0.374,0.1188743328,0.0005779929,0.6067003212,0.0257550007,0.124,7.8,0.0842824601,Not Available,Not Available,18655.646814,Not Available,12764.079989,Not Available
47,TN,Chester County,11995.612735,0.242,0.247,0.392,0.1139741579,0.000285649,0.575506221,0.0313199105,0.213,6.7,0.0883797054,Not Available,Not Available,14619.573831,Not Available,11767.736967,Not Available
47,TN,Claiborne County,14193.455855,0.229,0.246,0.411,0.1154706241,0.0005268541,0.539636086,0.0393657736,0.27,7.5,0.115585384,Not Available,Not Available,Not Available,Not Available,14521.651955,Not Available
47,TN,Clay County,13082.822801,0.248,0.251,0.394,0.1260638298,0.000397088,0.4088737201,0.0438750439,0.298,7.2,0.1025210084,Not Available,Not Available,Not Available,Not Available,13371.394932,Not Available
47,TN,Cocke County,18377.169568,0.256,0.25,0.415,0.1279885017,0.0003844253,0.3868030435,0.0452975828,0.287,6.8,0.1251743375,Not Available,Not Available,25355.465657,Not Available,18587.440669,Not Available
47,TN,Coffee County,12880.198544,0.238,0.245,0.396,0.1114063778,0.0005251389,0.4976183996,0.0337848418,0.194,7.0,0.1213473121,Not Available,Not Available,19804.088507,Not Available,13082.031215,Not Available
47,TN,Crockett County,12898.813889,0.235,0.215,0.391,0.1319519196,,0.5047337278,0.032618278,0.205,7.1,0.1327762303,Not Available,Not Available,13807.126517,Not Available,12925.264478,Not Available
47,TN,Cumberland County,12952.819279,0.211,0.213,0.374,0.1290337678,0.0006405022,0.4230574751,0.0417403013,0.243,7.0,0.096135721,Not Available,Not Available,Not Available,Not Available,13246.118165,Not Available
47,TN,Davidson County,10529.111309,0.195,0.18,0.323,0.1271998996,0.00090489,0.7460268986,0.0265224248,0.173,9.7,0.171323079,Not Available,4316.3610237,15776.126841,9304.6267317,8625.0441895,Not Available
47,TN,Decatur County,14620.047865,0.244,0.255,0.415,0.1158710265,0.0002633658,0.4780666125,0.0451938518,0.24,6.5,0.12,Not Available,Not Available,Not Available,Not Available,14908.994596,Not Available
47,TN,DeKalb County,13348.204276,0.266,0.253,0.417,0.1374217181,0.0003906632,0.448856799,0.0413909433,0.22,6.9,0.1171339564,Not Available,Not Available,Not Available,Not Available,14856.339244,Not Available
47,TN,Dickson County,11706.31984,0.199,0.202,0.351,0.1138421453,0.0003074586,0.594130376,0.0273489815,0.136,7.2,0.0991609458,Not Available,Not Available,15126.686745,9664.4148665,11722.685311,Not Available
47,TN,Dyer County,14991.721777,0.237,0.247,0.413,0.1061007958,0.0003277345,0.5315836299,0.0353293413,0.239,6.2,0.1149386085,Not Available,Not Available,25030.396159,Not Available,13450.921199,Not Available
47,TN,Fayette County,11140.380459,0.181,0.168,0.368,0.0985813023,0.0003035114,0.6261369577,0.0363005051,0.185,8.4,0.0976145637,Not Available,Not Available,14456.858379,Not Available,10168.882631,Not Available
47,TN,Fentress County,15613.703144,0.258,0.264,0.401,0.1277683135,0.0003183024,0.5304677623,0.0381818182,0.266,6.7,0.0899932841,Not Available,Not Available,Not Available,Not Available,15645.503363,Not Available
47,TN,Franklin County,10892.957868,0.225,0.231,0.39,0.102582017,0.0005553627,0.5042088439,0.0345286885,0.191,7.1,0.1175220164,Not Available,Not Available,8530.4843588,Not Available,11394.362014,Not Available
47,TN,Gibson County,13993.395186,0.229,0.225,0.4,0.1182858251,0.0003957183,0.5373390558,0.0348472261,0.192,7.2,0.1044507332,Not Available,Not Available,19715.070629,Not Available,13169.639156,Not Available
47,TN,Giles County,13405.029906,0.224,0.232,0.382,0.1095226046,0.0003601598,0.5147779593,0.0329081286,0.219,6.9,0.107064502,Not Available,Not Available,18658.219877,Not Available,13203.951477,Not Available
47,TN,Grainger County,14202.560277,0.262,0.257,0.38,0.1160553853,0.0001262467,0.5028944911,0.0366813119,0.217,7.7,0.1225254147,Not Available,Not Available,Not Available,Not Available,14887.987745,Not Available
47,TN,Greene County,12931.957087,0.226,0.234,0.38,0.1198630774,0.0005239235,0.4766650161,0.0415081166,0.198,6.9,0.100837277,Not Available,Not Available,16288.504728,Not Available,13172.148993,Not Available
47,TN,Grundy County,16197.621005,0.226,0.23,0.376,0.1365862674,,0.4112267424,0.0446728602,0.269,6.8,0.1003102378,Not Available,Not Available,Not Available,Not Available,16668.938424,Not Available
